Historical Rts2 Publication Microsecond,Historical Rts2 Trading Microsecond,Historical Rts2 Instrument Identification Code,Instruments New Instrument Full Name,Historical Rts2 Transaction Identification Code,Historical Rts2 Venue of Publication,Mifid Entities Commercial Name,Historical Rts2 Price Notation,Historical Rts2 Price,Historical Rts2 Price Currency,Historical Rts2 Notional Amount,Historical Rts2 Notional Currency,Historical Rts2 Flag List,Historical Rts2 Count Event
2022-02-25 20:26:56.167374,2021-02-26 08:23:39.000000,US298785JL15,European Investment Bank DL Notes 2021 31 ,2202252026560486796,TRAX,TRAX,PERC,96.404,USD,5000000,USD,ILQD LRGS,1
2022-02-25 20:26:56.447328,2021-02-26 11:52:21.000000,US298785JL15,European Investment Bank DL Notes 2021 31 ,2202252026560316252,TRAX,TRAX,PERC,96.211,USD,5000000,USD,ILQD LRGS,1
2022-03-04 14:08:25.905150,2021-03-02 14:09:57.000000,US298785JL15,European Investment Bank DL Notes 2021 31 ,2104060727180430006,TRAX,TRAX,PERC,96.948202,,65000000,USD,CANC LRGS,1
2022-02-25 19:56:08.931444,2021-03-09 09:49:24.000000,US298785JL15,European Investment Bank DL Notes 2021 31 ,2104130849160354610,TRAX,TRAX,PERC,96.235,,25420000,USD,CANC FULJ LRGS,1
2022-02-25 23:42:47.798946,2021-03-09 09:52:03.000000,US298785JL15,European Investment Bank DL Notes 2021 31 ,2202252342470411851,TRAX,TRAX,PERC,96.235,USD,25420000,USD,ILQD LRGS,1
2022-02-25 23:45:32.583017,2021-03-09 09:52:03.000000,US298785JL15,European Investment Bank DL Notes 2021 31 ,2202252342470411851,TRAX,TRAX,PERC,96.235,USD,25420000,USD,CANC ILQD LRGS,1
2022-02-25 23:45:32.583207,2021-03-09 09:52:03.000000,US298785JL15,European Investment Bank DL Notes 2021 31 ,2202252342470411851,TRAX,TRAX,PERC,96.235,USD,25420000,USD,AMND ILQD LRGS,1
2022-02-08 06:03:49.000000,2022-01-04 16:19:03.508000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208212414234365123,TWEM,TRADEWEB,PERC,96.073,USD,10000,USD,FULJ ILQD,1
2022-02-08 06:33:55.000000,2022-01-07 16:06:58.386000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208212414234600006,TREA,TRADEWEB APA,PERC,95.21,USD,8000000,USD,FULJ ILQD SIZE,1
2022-02-15 06:32:38.000000,2022-01-10 08:51:31.643000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208220110815788861,TREA,TRADEWEB APA,PERC,95.13,USD,8000000,USD,FULJ ILQD SIZE,1
2022-02-09 06:03:43.000000,2022-01-10 08:55:15.426000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208213513746009022,TWEA,TRADEWEB APA,PERC,95.13,USD,8000000,USD,AMND FULV ILQD SIZE,1
2022-02-16 22:45:34.194474,2022-01-10 10:58:36.830000,US298785JL15,European Investment Bank DL Notes 2021 31 ,2202162245340212382,TRNL,TRAX,PERC,95.27763,,25000000,USD,ILQD LRGS,1
2022-02-15 06:32:43.000000,2022-01-10 11:17:22.533000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208220110815793061,TREA,TRADEWEB APA,PERC,95.27763,USD,25000000,USD,FULJ ILQD SIZE,1
2022-02-15 06:32:45.000000,2022-01-10 15:38:26.773000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208220110815794781,TREA,TRADEWEB APA,PERC,95.083,USD,5000000,USD,FULJ ILQD SIZE,1
2022-02-15 06:33:45.000000,2022-01-11 13:26:31.848000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208220110815844788,TREA,TRADEWEB APA,PERC,95.4,USD,30000000,USD,FULJ ILQD SIZE,1
2022-02-15 06:03:45.000000,2022-01-11 14:16:03.632000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208220110815760056,TWEM,TRADEWEB,PERC,95.027,USD,65000,USD,FULJ ILQD,1
2022-03-25 10:03:41.000000,2022-01-11 14:21:22.563000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208214613257640376,TWEA,TRADEWEB APA,PERC,95.4,USD,30000000,USD,CANC FULV ILQD SIZE,1
2022-03-25 10:03:41.000000,2022-01-11 14:21:22.563000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208183826932080231,TWEA,TRADEWEB APA,PERC,95.4,USD,,USD,CANC VOLO,1
2022-02-10 06:03:31.000000,2022-01-11 14:21:22.563000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208214613257640252,TWEA,TRADEWEB APA,PERC,95.4,USD,30000000,USD,FULV ILQD SIZE,1
2022-02-10 06:03:31.000000,2022-01-11 14:21:22.563000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208214613257640376,TWEA,TRADEWEB APA,PERC,95.4,USD,30000000,USD,FULV ILQD SIZE,1
2022-02-15 06:33:34.000000,2022-01-11 15:01:39.000000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208220110815834857,TREA,TRADEWEB APA,PERC,95.381,USD,4000000,USD,FULJ ILQD SIZE,1
2022-02-22 07:37:38.687000,2022-01-18 10:56:11.250000,US298785JL15,European Investment Bank DL Notes 2021 31 ,248659d2-17fe-4b99-a855-df834067d9ff,BTFE,BLOOMBERG,PERC,95.024,USD,50000,USD,FULJ ILQD,1
2022-02-22 06:33:47.006387,2022-01-18 15:48:05.192000,US298785JL15,European Investment Bank DL Notes 2021 31 ,2.2022206334701169e+18,MAEL,MARKETAXESS,PERC,94.648,USD,990000,USD,ILQD LRGS,1
2022-02-22 08:33:33.234000,2022-01-18 17:24:36.974000,US298785JL15,European Investment Bank DL Notes 2021 31 ,64fd9bfc-0a31-4490-a5f6-41ee8d7a7712,BMTF,BLOOMBERG,PERC,94.735,USD,385000,USD,FULJ LRGS,1
2022-02-22 07:45:17.410000,2022-01-19 15:01:00.067000,US298785JL15,European Investment Bank DL Notes 2021 31 ,b13575a1-fb25-4783-9677-47c87611236c,BTFE,BLOOMBERG,PERC,94.58,USD,1000000,USD,FULJ ILQD,1
2022-02-22 07:36:49.000000,2022-01-19 15:42:23.093000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208227807397480314,TREA,TRADEWEB APA,PERC,94.589547,USD,500000,USD,FULJ ILQD SIZE,1
2022-02-22 07:58:24.194000,2022-01-20 09:24:53.187000,US298785JL15,European Investment Bank DL Notes 2021 31 ,393410bf-985f-4358-a24b-8a20aa7545da,BTFE,BLOOMBERG,PERC,94.787,USD,100000,USD,FULJ ILQD,1
2022-02-22 07:34:04.578000,2022-01-20 12:18:39.401000,US298785JL15,European Investment Bank DL Notes 2021 31 ,6408d408-d46b-47bd-8356-38bdcd0d10f8,BTFE,BLOOMBERG,PERC,94.783,USD,961000,USD,FULJ ILQD,1
2022-02-22 07:48:42.945000,2022-01-20 12:33:06.115000,US298785JL15,European Investment Bank DL Notes 2021 31 ,7b3aa656-6861-4ebf-89a4-43543ef3a787,BTFE,BLOOMBERG,PERC,94.731,USD,50000,USD,FULJ ILQD,1
2022-02-22 07:39:43.000000,2022-01-21 21:00:10.363000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208227807397625012,TREA,TRADEWEB APA,PERC,95.457,USD,1000000,USD,FULJ ILQD SIZE,1
2022-03-01 07:55:04.446000,2022-01-24 08:37:05.990000,US298785JL15,European Investment Bank DL Notes 2021 31 ,a3dfbfb8-a854-49af-9cd0-9564fbbba017,BTFE,BLOOMBERG,PERC,95.487,USD,25000,USD,FULJ ILQD,1
2022-03-01 07:54:31.626000,2022-01-24 08:48:30.196000,US298785JL15,European Investment Bank DL Notes 2021 31 ,224bf37b-271a-4b0e-bf19-e1f41eda4302,BTFE,BLOOMBERG,PERC,95.5889,USD,25000,USD,FULJ ILQD,1
2022-03-01 06:24:42.000000,2022-01-24 08:48:32.544000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208235503978573111,TWEA,TRADEWEB APA,PERC,95.5889,,25000,USD,FULJ ILQD,1
2022-03-01 06:32:39.000000,2022-01-24 08:48:32.544000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208235503978561806,TREA,TRADEWEB APA,PERC,95.5889,,25000,USD,FULJ ILQD,1
2022-03-01 06:03:41.000000,2022-01-24 09:04:15.473000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208235503978547265,TWEM,TRADEWEB,PERC,95.61,USD,50000,USD,FULJ ILQD,1
2022-03-01 07:36:16.872000,2022-01-24 09:19:16.998000,US298785JL15,European Investment Bank DL Notes 2021 31 ,4c0cce8e-40a5-4070-a9ec-a87218d16117,BTFE,BLOOMBERG,PERC,95.783,USD,50000,USD,FULJ ILQD,1
2022-03-01 07:53:51.107000,2022-01-24 09:22:20.663000,US298785JL15,European Investment Bank DL Notes 2021 31 ,7f6dbb53-3125-4502-83ad-87bf78dbdc0c,BTFE,BLOOMBERG,PERC,95.731,USD,75000,USD,FULJ ILQD,1
2022-03-01 06:03:41.000000,2022-01-24 10:20:28.960000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208235503978547462,TWEM,TRADEWEB,PERC,95.6287,USD,75000,USD,FULJ ILQD,1
2022-03-01 07:35:57.658000,2022-01-24 11:20:29.278000,US298785JL15,European Investment Bank DL Notes 2021 31 ,c8b95655-dc09-4b15-8714-bfbf67503b73,BTFE,BLOOMBERG,PERC,95.654,USD,100000,USD,FULJ ILQD,1
2022-03-01 07:42:24.890000,2022-01-25 09:00:46.933000,US298785JL15,European Investment Bank DL Notes 2021 31 ,ab46c511-f865-47e1-a550-9ccfc1ec5d31,BTFE,BLOOMBERG,PERC,95.3437,USD,121000,USD,FULJ ILQD,1
2022-03-01 06:33:53.000000,2022-01-25 09:00:50.924000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208235503978623138,TREA,TRADEWEB APA,PERC,95.3437,,121000,USD,FULJ ILQD,1
2022-03-01 06:25:08.000000,2022-01-25 09:00:50.924000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208235503978594631,TWEA,TRADEWEB APA,PERC,95.3437,,121000,USD,FULJ ILQD,1
2022-01-28 18:32:00.062000,2022-01-26 08:54:40.000000,US298785JL15,European Investment Bank DL Notes 2021 31 ,069591ea-facc-4aea-929a-c5417f778a9f,BAPA,BLOOMBERG APA,PERC,95.1849,USD,1400000,USD,ILQD,1
2022-03-01 08:44:10.050000,2022-01-26 08:54:40.405000,US298785JL15,European Investment Bank DL Notes 2021 31 ,14466685-b6bb-4a9c-b6ed-dc8ec1ff8156,BMTF,BLOOMBERG,PERC,95.1849,USD,1400000,USD,FULJ LRGS,1
2022-03-01 07:44:33.857000,2022-01-26 14:03:12.958000,US298785JL15,European Investment Bank DL Notes 2021 31 ,08c00dad-91d0-470c-893f-3e43363fa983,BTFE,BLOOMBERG,PERC,95.261,USD,25000,USD,FULJ ILQD,1
2022-03-01 07:35:35.426000,2022-01-27 08:41:47.129000,US298785JL15,European Investment Bank DL Notes 2021 31 ,b7d61af3-e077-4449-8fd2-33d450221c23,BTFE,BLOOMBERG,PERC,94.716,USD,400000,USD,FULJ ILQD,1
2022-03-01 06:03:47.000000,2022-01-27 10:23:06.653000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208235503978552016,TWEM,TRADEWEB,PERC,94.73,USD,100000,USD,FULJ ILQD,1
2022-03-01 07:32:00.826000,2022-01-27 14:18:46.378000,US298785JL15,European Investment Bank DL Notes 2021 31 ,6948281f-94aa-42dd-88ce-b20d6fa8779b,BTFE,BLOOMBERG,PERC,94.716,USD,75000,USD,FULJ ILQD,1
2022-03-01 07:55:19.235000,2022-01-27 14:25:58.370000,US298785JL15,European Investment Bank DL Notes 2021 31 ,ba2b1698-37d3-42b6-86ee-76e82e5894ec,BTFE,BLOOMBERG,PERC,94.877,USD,25000,USD,FULJ ILQD,1
2022-03-01 07:55:08.100000,2022-01-28 10:40:44.240000,US298785JL15,European Investment Bank DL Notes 2021 31 ,a8619ae1-13e1-4835-97a1-125f600b279f,BTFE,BLOOMBERG,PERC,94.844,USD,100000,USD,FULJ ILQD,1
2022-03-01 07:52:33.545000,2022-01-28 15:31:06.649000,US298785JL15,European Investment Bank DL Notes 2021 31 ,c06fd248-0c27-4517-8577-8a6a2b84caf3,BTFE,BLOOMBERG,PERC,95.1295,USD,72000,USD,FULJ ILQD,1
2022-03-01 06:37:32.000000,2022-01-28 15:31:09.529000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208235503978806168,TREA,TRADEWEB APA,PERC,95.1295,,72000,USD,FULJ ILQD,1
2022-03-01 06:26:25.000000,2022-01-28 15:31:09.529000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208235503978658845,TWEA,TRADEWEB APA,PERC,95.1295,,72000,USD,FULJ ILQD,1
2022-03-01 07:36:46.788000,2022-01-28 15:36:02.183000,US298785JL15,European Investment Bank DL Notes 2021 31 ,46aed449-89da-4e48-b045-2ad6c3aa0957,BTFE,BLOOMBERG,PERC,95.1336,USD,40000,USD,FULJ ILQD,1
2022-03-01 06:37:32.000000,2022-01-28 15:36:04.800000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208235503978806172,TREA,TRADEWEB APA,PERC,95.1336,,40000,USD,FULJ ILQD,1
2022-03-01 06:26:25.000000,2022-01-28 15:36:04.800000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208235503978658847,TWEA,TRADEWEB APA,PERC,95.1336,,40000,USD,FULJ ILQD,1
2022-03-08 07:33:21.262000,2022-01-31 11:29:20.729000,US298785JL15,European Investment Bank DL Notes 2021 31 ,e8402f15-2d19-4854-98f1-95f2c0dfa3d9,BTFE,BLOOMBERG,PERC,95.219,USD,148000,USD,FULJ ILQD,1
2022-03-08 07:33:28.275000,2022-01-31 14:03:14.487000,US298785JL15,European Investment Bank DL Notes 2021 31 ,de3d5bc5-b255-49ef-8dd5-e0ab075135f2,BTFE,BLOOMBERG,PERC,95.162,USD,1000,USD,FULJ ILQD,1
2022-03-08 07:30:57.908000,2022-02-01 09:06:25.640000,US298785JL15,European Investment Bank DL Notes 2021 31 ,cb70e827-798f-4fb4-9b7c-3ece5fa31adc,BTFE,BLOOMBERG,PERC,95.363,USD,50000,USD,FULJ ILQD,1
2022-03-08 06:03:47.000000,2022-02-01 09:29:42.654000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208243200559943789,TWEM,TRADEWEB,PERC,95.397,USD,150000,USD,FULJ ILQD,1
2022-03-08 07:30:24.292000,2022-02-01 09:43:15.944000,US298785JL15,European Investment Bank DL Notes 2021 31 ,f8c961fa-9060-4988-a802-7055b5e50ae4,BTFE,BLOOMBERG,PERC,95.728,USD,50000,USD,FULJ ILQD,1
2022-03-08 06:20:48.011332,2022-02-01 09:43:22.644000,US298785JL15,European Investment Bank DL Notes 2021 31 ,2203080620480134746,TRAX,TRAX,PERC,95.688,USD,50000,USD,FULJ ILQD,1
2022-03-08 07:39:19.008897,2022-02-01 09:43:22.644000,US298785JL15,European Investment Bank DL Notes 2021 31 ,2203080739190423900,TRAX,TRAX,PERC,95.688,USD,50000,USD,FULJ ILQD,1
2022-03-08 06:02:52.017199,2022-02-01 09:43:22.644000,US298785JL15,European Investment Bank DL Notes 2021 31 ,2203080602520201716,TRNL,TRAX,PERC,95.688,USD,50000,USD,FULJ ILQD,1
2022-03-08 06:03:47.000000,2022-02-01 09:43:45.211000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208243200559943908,TWEM,TRADEWEB,PERC,95.41,USD,25000,USD,FULJ ILQD,1
2022-03-08 07:30:19.272000,2022-02-01 09:56:33.860000,US298785JL15,European Investment Bank DL Notes 2021 31 ,f6a0646c-190b-496e-9649-2524be47fb35,BTFE,BLOOMBERG,PERC,95.386,USD,50000,USD,FULJ ILQD,1
2022-03-08 06:03:47.000000,2022-02-01 09:57:37.288000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208243200559943963,TWEM,TRADEWEB,PERC,95.385,USD,75000,USD,FULJ ILQD,1
2022-03-08 07:38:05.576000,2022-02-02 10:02:03.047000,US298785JL15,European Investment Bank DL Notes 2021 31 ,e0467772-535a-4bb2-941c-fdad3e99086f,BTFE,BLOOMBERG,PERC,95.111,USD,75000,USD,FULJ ILQD,1
2022-03-08 07:30:54.572000,2022-02-02 11:54:12.922000,US298785JL15,European Investment Bank DL Notes 2021 31 ,b7df4f56-9b2a-453d-a404-aa8241065e78,BTFE,BLOOMBERG,PERC,95.206,USD,105000,USD,FULJ ILQD,1
2022-03-08 06:03:12.009603,2022-02-02 13:02:03.365000,US298785JL15,European Investment Bank DL Notes 2021 31 ,2203080603120499611,TRNL,TRAX,PERC,95.43,USD,50000,USD,FULJ ILQD,1
2022-03-08 07:39:43.981000,2022-02-02 13:02:03.383000,US298785JL15,European Investment Bank DL Notes 2021 31 ,c0552141-0d57-4912-84e7-6502c45aa2e0,BTFE,BLOOMBERG,PERC,95.47,USD,50000,USD,FULJ ILQD,1
2022-03-08 07:36:52.673000,2022-02-02 13:42:01.582000,US298785JL15,European Investment Bank DL Notes 2021 31 ,a30c9e22-1f19-4496-988a-a03beb5e2c83,BTFE,BLOOMBERG,PERC,95.049,USD,300000,USD,FULJ ILQD,1
2022-03-08 06:34:32.010248,2022-02-02 14:16:22.143000,US298785JL15,European Investment Bank DL Notes 2021 31 ,2203080634320407360,TRNL,TRAX,PERC,95.27,USD,75000,USD,FULJ ILQD,1
2022-03-08 07:32:56.642000,2022-02-02 14:16:22.160000,US298785JL15,European Investment Bank DL Notes 2021 31 ,23a36162-8c87-4513-a3f3-55e3fff9fade,BTFE,BLOOMBERG,PERC,95.31,USD,75000,USD,FULJ ILQD,1
2022-03-08 07:32:58.412000,2022-02-02 14:35:08.862000,US298785JL15,European Investment Bank DL Notes 2021 31 ,1e32f525-fafd-4478-a875-df99563cc40d,BTFE,BLOOMBERG,PERC,95.101,USD,75000,USD,FULJ ILQD,1
2022-03-08 06:03:52.000000,2022-02-04 09:36:20.336000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208243200559948128,TWEM,TRADEWEB,PERC,94.858,USD,125000,USD,FULJ ILQD,1
2022-03-08 07:34:24.292000,2022-02-04 10:21:35.983000,US298785JL15,European Investment Bank DL Notes 2021 31 ,055e9f5d-d0bd-496c-8e04-e8607b005eb4,BTFE,BLOOMBERG,PERC,94.879,USD,50000,USD,FULJ ILQD,1
2022-03-08 06:03:52.000000,2022-02-04 10:23:13.546000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208243200559948269,TWEM,TRADEWEB,PERC,94.873,USD,25000,USD,FULJ ILQD,1
2022-03-08 07:34:57.010000,2022-02-04 11:22:51.130000,US298785JL15,European Investment Bank DL Notes 2021 31 ,edd0beee-ec77-4a84-af84-aec2254cb99d,BTFE,BLOOMBERG,PERC,94.937,USD,75000,USD,FULJ ILQD,1
2022-03-08 06:23:24.000000,2022-02-04 11:36:39.000000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208243200560058580,TWEA,TRADEWEB APA,PERC,94.9,USD,26000000,USD,FULJ ILQD SIZE,1
2022-03-08 07:40:58.525000,2022-02-04 13:37:52.554000,US298785JL15,European Investment Bank DL Notes 2021 31 ,3dd7799f-e3c2-425f-9731-e62e211eae00,BTFE,BLOOMBERG,PERC,94.3141,USD,260000,USD,FULJ ILQD,1
2022-03-15 06:03:22.000000,2022-02-07 10:20:54.803000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208250897141336318,TWEM,TRADEWEB,PERC,94.082,USD,100000,USD,FULJ ILQD,1
2022-03-15 06:03:22.000000,2022-02-07 10:47:55.130000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208250897141336426,TWEM,TRADEWEB,PERC,94.178,USD,250000,USD,FULJ ILQD,1
2022-03-15 06:03:22.000000,2022-02-07 10:49:44.049000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208250897141336427,TWEM,TRADEWEB,PERC,94.137,USD,125000,USD,FULJ ILQD,1
2022-03-15 08:00:15.327000,2022-02-07 11:10:25.245000,US298785JL15,European Investment Bank DL Notes 2021 31 ,1c314c68-8e42-4252-b8ca-6881c4746ca5,BTFE,BLOOMBERG,PERC,94.0981,,375000,USD,FULJ ILQD,1
2022-03-15 06:20:26.000000,2022-02-07 11:10:28.455000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208250897141355032,TWEA,TRADEWEB APA,PERC,94.0981,,375000,USD,FULJ ILQD,1
2022-03-15 06:38:10.000000,2022-02-07 11:10:28.455000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208250897141351883,TREA,TRADEWEB APA,PERC,94.0981,,375000,USD,FULJ ILQD SIZE,1
2022-03-15 07:32:30.434000,2022-02-07 11:26:05.688000,US298785JL15,European Investment Bank DL Notes 2021 31 ,c60ddf20-00b5-477a-91ec-995ec8eb40cc,BTFE,BLOOMBERG,PERC,94.1,,225000,USD,FULJ ILQD,1
2022-03-15 07:44:49.960000,2022-02-07 12:53:52.829000,US298785JL15,European Investment Bank DL Notes 2021 31 ,f0b90de2-65f9-46ff-8951-74aeea333633,BTFE,BLOOMBERG,PERC,94.1023,,75000,USD,FULJ ILQD,1
2022-03-15 07:54:48.517000,2022-02-08 08:27:56.513000,US298785JL15,European Investment Bank DL Notes 2021 31 ,ae8d1020-bc52-4469-94ea-b9e688a68b51,BTFE,BLOOMBERG,PERC,93.833,,60000,USD,FULJ ILQD,1
2022-03-15 07:41:22.846000,2022-02-08 09:22:41.892000,US298785JL15,European Investment Bank DL Notes 2021 31 ,f5ee3ba5-068e-40d5-b731-04e76afb4924,BTFE,BLOOMBERG,PERC,93.978,,50000,USD,FULJ ILQD,1
2022-03-15 06:03:24.000000,2022-02-08 09:27:12.499000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208250897141338064,TWEM,TRADEWEB,PERC,93.919,USD,875000,USD,FULJ ILQD,1
2022-03-15 06:03:24.000000,2022-02-08 11:05:02.708000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208250897141338472,TWEM,TRADEWEB,PERC,94.019,USD,25000,USD,FULJ ILQD,1
2022-03-15 06:03:24.000000,2022-02-08 11:06:07.603000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208250897141338475,TWEM,TRADEWEB,PERC,94.0132,USD,75000,USD,FULJ ILQD,1
2022-03-15 06:20:50.000000,2022-02-08 11:06:10.956000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208250897141374709,TWEA,TRADEWEB APA,PERC,94.0132,,75000,USD,FULJ ILQD,1
2022-03-15 06:39:19.000000,2022-02-08 11:06:10.956000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208250897141408548,TREA,TRADEWEB APA,PERC,94.0132,,75000,USD,FULJ ILQD,1
2022-03-15 07:46:03.683000,2022-02-08 11:56:47.633000,US298785JL15,European Investment Bank DL Notes 2021 31 ,a015cc27-9526-46bc-b249-364fef4d36fe,BTFE,BLOOMBERG,PERC,93.941,,50000,USD,FULJ ILQD,1
2022-02-10 18:30:38.040000,2022-02-08 15:37:32.000000,US298785JL15,European Investment Bank DL Notes 2021 31 ,d1a32578-16d1-478e-ad80-94057a14d57e,BAPA,BLOOMBERG APA,PERC,93.7104,USD,150000,USD,ILQD,1
2022-03-15 06:40:44.000000,2022-02-09 15:49:22.000000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208250897141479793,TREA,TRADEWEB APA,PERC,94.008,USD,250000,USD,FULJ ILQD,1
2022-03-15 07:58:55.129000,2022-02-10 09:13:45.848000,US298785JL15,European Investment Bank DL Notes 2021 31 ,87a0a60d-468e-4112-9f74-bba42118c0de,BTFE,BLOOMBERG,PERC,93.971,,75000,USD,FULJ ILQD,1
2022-03-15 06:03:28.000000,2022-02-10 10:19:34.910000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208250897141341703,TWEM,TRADEWEB,PERC,93.989,USD,50000,USD,FULJ ILQD,1
2022-03-15 07:59:03.826000,2022-02-10 10:20:24.326000,US298785JL15,European Investment Bank DL Notes 2021 31 ,87bd99aa-e0ef-422d-836c-ad2e26d825c2,BTFE,BLOOMBERG,PERC,93.959,,25000,USD,FULJ ILQD,1
2022-03-15 07:59:12.757000,2022-02-10 10:21:33.654000,US298785JL15,European Investment Bank DL Notes 2021 31 ,9a53a5cd-db13-4964-be48-3b441177a557,BTFE,BLOOMBERG,PERC,93.9516,,150000,USD,FULJ ILQD,1
2022-03-15 06:03:28.000000,2022-02-10 10:22:37.663000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208250897141341708,TWEM,TRADEWEB,PERC,94.001,USD,175000,USD,FULJ ILQD,1
2022-03-15 06:03:28.000000,2022-02-10 11:43:50.280000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208250897141341961,TWEM,TRADEWEB,PERC,93.968,USD,25000,USD,FULJ ILQD,1
2022-03-15 07:52:18.971000,2022-02-10 12:48:02.164000,US298785JL15,European Investment Bank DL Notes 2021 31 ,ab201bab-5ee8-4ad1-afa6-734cc943ed4a,BTFE,BLOOMBERG,PERC,94.0202,,75000,USD,FULJ ILQD,1
2022-02-14 16:30:48.148000,2022-02-10 15:41:34.000000,US298785JL15,European Investment Bank DL Notes 2021 31 ,d2d0e23f-efcd-4e01-9db6-15c829a23e7e,BAPE,BLOOMBERG APA,PERC,93.4712,USD,150000,USD,ILQD,1
2022-03-15 06:40:38.005764,2022-02-10 17:14:36.000000,US298785JL15,European Investment Bank DL Notes 2021 31 ,2203150640380111534,TRAX,TRAX,PERC,93.22,USD,5000000,USD,ILQD LRGS,1
2022-03-15 06:03:30.000000,2022-02-11 10:03:56.320000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208250897141343270,TWEM,TRADEWEB,PERC,93.408,USD,25000,USD,FULJ ILQD,1
2022-03-15 07:39:48.268000,2022-02-11 10:10:15.188000,US298785JL15,European Investment Bank DL Notes 2021 31 ,20124c24-4474-4173-b91f-91af1cd6c754,BTFE,BLOOMBERG,PERC,93.347,,100000,USD,FULJ ILQD,1
2022-03-15 07:51:30.186000,2022-02-11 10:41:01.923000,US298785JL15,European Investment Bank DL Notes 2021 31 ,82103f3a-4070-488e-b770-fffdadf55888,BTFE,BLOOMBERG,PERC,93.388,,75000,USD,FULJ ILQD,1
2022-03-15 06:03:30.000000,2022-02-11 10:48:50.896000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208250897141343407,TWEM,TRADEWEB,PERC,93.463,USD,75000,USD,FULJ ILQD,1
2022-03-15 06:03:30.000000,2022-02-11 10:57:36.681000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208250897141343424,TWEM,TRADEWEB,PERC,93.465,USD,50000,USD,FULJ ILQD,1
2022-03-15 07:49:21.086000,2022-02-11 12:59:00.734000,US298785JL15,European Investment Bank DL Notes 2021 31 ,41345403-6a89-46a1-b2c8-3d9336c46004,BTFE,BLOOMBERG,PERC,93.449,,25000,USD,FULJ ILQD,1
2022-02-15 18:31:16.140000,2022-02-11 13:21:14.000000,US298785JL15,European Investment Bank DL Notes 2021 31 ,a278f655-4f0d-4d87-9600-8484fd1baf95,BAPA,BLOOMBERG APA,PERC,93.3001,USD,425000,USD,LRGS,1
2022-03-15 06:03:30.000000,2022-02-11 13:21:14.260000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208250897141343780,TWEM,TRADEWEB,PERC,93.3001,USD,425000,USD,FULJ ILQD,1
2022-03-22 06:30:01.000000,2022-02-14 07:53:51.908000,US298785JL15,European Investment Bank DL Notes 2021 31 ,'7208258593722755633,TREA,TRADEWEB APA,PERC,93.77,USD,5000000,USD,FULJ ILQD SIZE,1
