Historical Rts2 Post Trade Microsecond,Historical Rts2 Instrument Identification Code,Bond Type Bond Type Desc,Instruments New Issuer Name,Instruments New Bond Fixed Rate,Instruments New Bond Maturity Date,Historical Rts2 Notional Amount,Historical Rts2 Notional Currency,Historical Rts2 Price,Historical Rts2 Price Notation,Historical Rts2 Flag List,Historical Rts2 Venue of Execution,Historical Rts2 Venue of Publication,Mifid Entities Commercial Name,Historical Rts2 Transaction Count,Mifid Entities Platform Type,Mifid Entities Trading Venue Types,Instruments New Cfi,Historical Rts2 Transaction Identification Code
15:11.8,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,180000,EUR,82.534,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605488842989116730
14:26.0,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,831000,EUR,82.58,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605488842989116282
14:09.2,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,1574000,EUR,82.577,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605488842989116118
14:03.9,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,1310000,EUR,82.582,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605488842989116056
13:39.4,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,351000,EUR,82.553,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605488842989115852
12:37.3,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,116000,EUR,82.527,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605488842989115590
12:01.6,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,500000,EUR,82.512,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605488842989115560
11:48.6,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,457000,EUR,82.515,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605488842989115509
11:46.5,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,200000,EUR,82.52,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605488842989115508
11:20.1,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,486000,EUR,82.548,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605488842989115404
32:50.3,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,681000,EUR,82.552,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605488842989114730
54:11.4,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,692,EUR,82.619,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605488842989114068
39:04.0,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,130000,EUR,82.36,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605488842989111769
04:09.4,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,149000,EUR,82.257,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605488842989110048
53:18.9,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,6805,EUR,81.588,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605487743477486810
34:38.7,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,700000,EUR,81.107,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605487743477485785
15:18.6,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,500000,EUR,80.776,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605486643965859012
35:54.8,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,900000,EUR,80.702,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605486643965856607
20:42.7,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,338000,EUR,80.929,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605486643965854585
03:46.0,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,143307521,EUR,80.055468,PERC,IDAF,TWEM,TWEM,TRADEWEB,16,D2C,MTF,DBFTFB,'7208366345862251271
28:34.8,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,6171,EUR,81.602,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605485544454231481
