Historical Rts2 Post Trade Microsecond,Historical Rts2 Instrument Identification Code,Bond Type Bond Type Desc,Instruments New Issuer Name,Instruments New Bond Fixed Rate,Instruments New Bond Maturity Date,Historical Rts2 Notional Amount,Historical Rts2 Notional Currency,Historical Rts2 Price,Historical Rts2 Price Notation,Historical Rts2 Flag List,Historical Rts2 Venue of Execution,Historical Rts2 Venue of Publication,Mifid Entities Commercial Name,Historical Rts2 Transaction Count,Mifid Entities Platform Type,Mifid Entities Trading Venue Types,Instruments New Cfi,Historical Rts2 Transaction Identification Code
2022-07-13 15:02:48.466000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,200000,EUR,100.084,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,9405b09b-4e33-4a43-b13e-c2e80969e73f
2022-07-13 13:33:20.864000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,22800,EUR,99.77,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,d3e6f326-af4d-4367-b329-254276d03ea0
2022-07-13 10:35:59.018000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,1200000,EUR,100,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,0b7bab07-54de-4cd2-a64d-be44d0742ce3
2022-07-13 09:50:40.137000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,2375,EUR,99.88,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,4c5dcddf-4675-46cb-bbf1-6aea1dccafc7
2022-07-13 09:47:05.044000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,17766,EUR,99.856,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,da8c6e1d-682c-42a0-bd2b-da863bec7bff
2022-07-13 09:42:41.033000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,1000000,EUR,99.922,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,35d428f8-0814-43de-b473-7dd2fecd5ec5
2022-07-13 09:35:39.401000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,115000,EUR,100.007,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,f92e18f0-3ae5-42e7-bc9c-e49d14bff761
2022-07-13 07:59:17.481000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,1714,EUR,100.145,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,8c3f94ad-a0b9-4320-90ae-50e1733084a8
2022-07-13 07:11:36.882000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,13834,EUR,99.834,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,d5c97b76-42be-4d85-98aa-ffa768827c93
2022-07-13 07:11:19.789000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,3178,EUR,99.821,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,4d586bcc-6ea3-4471-8b16-ccd252d5b029
2022-07-13 07:04:18.156000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,135000,EUR,99.843,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,81eeb1a7-4c7c-406a-9478-2844d5dffac6
2022-07-12 13:38:33.971000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,300000,EUR,100.318,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,133c6afb-3a96-47af-ab42-75c5cf3103e6
2022-07-12 13:28:49.162000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,3000,EUR,100.176,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,1dce2509-5ffb-42c2-b901-6099afe95a32
